Region,Year,Quarter,AACI
MN,2018,4,-0.358095759
MN,2019,1,-0.5537608
MN,2019,2,-0.434033719
MN,2019,3,0
MN,2019,4,0
MN,2020,1,0
MN,2020,2,0
MN,2020,3,0
MN,2020,4,0.064084852
MN,2021,1,0.722406135
MN,2021,2,1.194730133
MN,2021,3,1.446511177
MN,2021,4,-1.066060167
RN,1981,1,0
RN,1981,2,0
RN,1981,3,0
RN,1981,4,0
RN,1982,1,0
RN,1982,2,0
RN,1982,3,0
RN,1982,4,0
RN,1983,1,0
RN,1983,2,0
RN,1983,3,0
RN,1983,4,0
RN,1984,1,0
RN,1984,2,0
RN,1984,3,-0.28738836
RN,1984,4,-0.044277489
RN,1985,1,-0.787061149
RN,1985,2,0.913982659
RN,1985,3,-0.375786442
RN,1985,4,0.017234913
RN,1986,1,0.621905657
RN,1986,2,-0.008454734
RN,1986,3,-1.673125163
RN,1986,4,-0.523284767
RN,1987,1,-0.389218093
RN,1987,2,0.148467581
RN,1987,3,0.263173151
RN,1987,4,-0.977885877
RN,1988,1,-0.939199925
RN,1988,2,-1.315736881
RN,1988,3,0.70655789
RN,1988,4,1.503132494
RN,1989,1,0.072267837
RN,1989,2,0.454554342
RN,1989,3,-1.503840261
RN,1989,4,0.230415688
RN,1990,1,-0.034546465
RN,1990,2,0.112668006
RN,1990,3,-0.837577682
RN,1990,4,-0.409126638
RN,1991,1,0.780923068
RN,1991,2,0.265413214
RN,1991,3,0.734604718
RN,1991,4,-0.15916076
RN,1992,1,-0.026083865
RN,1992,2,-0.211616716
RN,1992,3,0.754965347
RN,1992,4,-0.616115343
RN,1993,1,-0.500117467
RN,1993,2,-0.933397053
RN,1993,3,-0.203320383
RN,1993,4,-0.238821996
RN,1994,1,1.29004542
RN,1994,2,2.38606292
RN,1994,3,-0.335733447
RN,1994,4,1.893529918
RN,1995,1,0.459989967
RN,1995,2,0.001092443
RN,1995,3,0.4915635
RN,1995,4,0.342210869
RN,1996,1,0.824612024
RN,1996,2,-0.663766383
RN,1996,3,0.598056765
RN,1996,4,0.669817115
RN,1997,1,-0.851331821
RN,1997,2,-0.583873457
RN,1997,3,-0.771852336
RN,1997,4,-0.812989168
RN,1998,1,-1.318382075
RN,1998,2,-0.228144637
RN,1998,3,-1.337654901
RN,1998,4,-0.120862109
RN,1999,1,-0.222357302
RN,1999,2,1.248768714
RN,1999,3,0.362096319
RN,1999,4,0.127479707
RN,2000,1,0.652195486
RN,2000,2,-0.14944494
RN,2000,3,-0.624738205
RN,2000,4,-0.164208725
RN,2001,1,0.872876242
RN,2001,2,-0.923850411
RN,2001,3,0.764860192
RN,2001,4,-0.890186417
RN,2002,1,0.465210278
RN,2002,2,-0.868540109
RN,2002,3,0.02870289
RN,2002,4,0.850937623
RN,2003,1,-0.012246196
RN,2003,2,0.45103402
RN,2003,3,0.318761774
RN,2003,4,0.164744767
RN,2004,1,-0.496617217
RN,2004,2,-1.026416579
RN,2004,3,0.10596032
RN,2004,4,-0.388611648
RN,2005,1,0.285905019
RN,2005,2,-0.484828147
RN,2005,3,-0.211558744
RN,2005,4,-0.422979076
RN,2006,1,0.459680356
RN,2006,2,-0.01650917
RN,2006,3,-0.94979288
RN,2006,4,-1.420231249
RN,2007,1,-0.820216363
RN,2007,2,0.56308666
RN,2007,3,0.620425253
RN,2007,4,1.47931359
RN,2008,1,-0.260550737
RN,2008,2,0.755569475
RN,2008,3,0.931531808
RN,2008,4,0.133441274
RN,2009,1,-0.211435064
RN,2009,2,0.168932732
RN,2009,3,1.357639751
RN,2009,4,-0.229556517
RN,2010,1,-0.30977819
RN,2010,2,-0.055053548
RN,2010,3,0.510986105
RN,2010,4,-0.016098924
RN,2011,1,0.689382709
RN,2011,2,0.441248838
RN,2011,3,0.183553417
RN,2011,4,1.26760005
RN,2012,1,-0.066625158
RN,2012,2,0.751392903
RN,2012,3,-0.269409278
RN,2012,4,0.183995663
RN,2013,1,1.012981856
RN,2013,2,1.17734847
RN,2013,3,0.35638656
RN,2013,4,0.514545854
RN,2014,1,1.256066085
RN,2014,2,0.125794338
RN,2014,3,0.734805504
RN,2014,4,0.156909684
RN,2015,1,0.889947625
RN,2015,2,1.071023708
RN,2015,3,-0.611928896
RN,2015,4,0.277176732
RN,2016,1,-0.351196665
RN,2016,2,2.617269285
RN,2016,3,0.519776627
RN,2016,4,0.853411086
RN,2017,1,1.399766577
RN,2017,2,1.115057157
RN,2017,3,0.259119876
RN,2017,4,-0.377352662
RN,2018,1,0.860947793
RN,2018,2,-0.220925087
RN,2018,3,1.871267052
RN,2018,4,-0.400617932
RN,2019,1,0.426389046
RN,2019,2,1.168757054
RN,2019,3,0.364408426
RN,2019,4,-0.196508971
RN,2020,1,-0.493650136
RN,2020,2,0.845068411
RN,2020,3,-0.418835516
RN,2020,4,1.375380856
RN,2021,1,-0.483140712
RN,2021,2,0.36774004
RN,2021,3,1.015186039
RN,2021,4,-0.055274339
RS,1981,1,-2.025449153
RS,1981,2,0.273133417
RS,1981,3,-0.394931836
RS,1981,4,0.815556769
RS,1982,1,-0.411312063
RS,1982,2,0.065639496
RS,1982,3,-2.454057526
RS,1982,4,-1.207358295
RS,1983,1,-0.760002949
RS,1983,2,0.388274309
RS,1983,3,-0.049744409
RS,1983,4,0.597455651
RS,1984,1,0.367830302
RS,1984,2,-0.251686042
RS,1984,3,-1.194655417
RS,1984,4,-0.866287511
RS,1985,1,0.743842659
RS,1985,2,0.630355204
RS,1985,3,0.346322172
RS,1985,4,-0.144361932
RS,1986,1,0.526296489
RS,1986,2,1.022373535
RS,1986,3,-0.225098275
RS,1986,4,0.096279927
RS,1987,1,0.245498392
RS,1987,2,-0.119422803
RS,1987,3,-0.740308229
RS,1987,4,1.423532423
RS,1988,1,-0.643460044
RS,1988,2,0.031052522
RS,1988,3,-0.223718199
RS,1988,4,0.711405576
RS,1989,1,-0.928430088
RS,1989,2,-0.805454883
RS,1989,3,-0.564776368
RS,1989,4,0.868567239
RS,1990,1,0.577032579
RS,1990,2,0.786468121
RS,1990,3,0.803596537
RS,1990,4,-0.283103228
RS,1991,1,0.479732346
RS,1991,2,-0.435553817
RS,1991,3,0.164274973
RS,1991,4,-0.817452881
RS,1992,1,-1.246688098
RS,1992,2,-1.396518454
RS,1992,3,0.708349216
RS,1992,4,0.377309785
RS,1993,1,-1.182682608
RS,1993,2,-0.550817659
RS,1993,3,-1.276999064
RS,1993,4,-0.821117856
RS,1994,1,-0.33876086
RS,1994,2,1.38598808
RS,1994,3,-0.058531388
RS,1994,4,1.835346882
RS,1995,1,-0.838349934
RS,1995,2,-1.572883392
RS,1995,3,0.970919706
RS,1995,4,-1.177044472
RS,1996,1,-0.162422577
RS,1996,2,-1.92487627
RS,1996,3,-0.461389358
RS,1996,4,0.276035966
RS,1997,1,-1.313001712
RS,1997,2,-0.533688331
RS,1997,3,-1.339520644
RS,1997,4,-1.649137106
RS,1998,1,-0.529970049
RS,1998,2,-0.226622225
RS,1998,3,0.786077853
RS,1998,4,-0.579594736
RS,1999,1,-0.137330403
RS,1999,2,0.418777332
RS,1999,3,0.59796108
RS,1999,4,-0.484219253
RS,2000,1,1.031800339
RS,2000,2,0.168302248
RS,2000,3,0.109306549
RS,2000,4,-1.071987967
RS,2001,1,0.40320424
RS,2001,2,0.083914507
RS,2001,3,0.772455123
RS,2001,4,-0.011872102
RS,2002,1,1.561420649
RS,2002,2,-0.098738403
RS,2002,3,0.846842597
RS,2002,4,0.184090039
RS,2003,1,0.426338211
RS,2003,2,0.374329149
RS,2003,3,1.290459731
RS,2003,4,0.903448225
RS,2004,1,0.424884807
RS,2004,2,-0.408580721
RS,2004,3,0.316218576
RS,2004,4,0.597981954
RS,2005,1,0.60546231
RS,2005,2,0.020514338
RS,2005,3,-0.051464019
RS,2005,4,0.162965473
RS,2006,1,1.199020836
RS,2006,2,-0.066691474
RS,2006,3,-1.379730537
RS,2006,4,0.06894209
RS,2007,1,-0.603994987
RS,2007,2,1.142104141
RS,2007,3,0.22200355
RS,2007,4,1.082440712
RS,2008,1,0.232773956
RS,2008,2,0.513703256
RS,2008,3,0.509335363
RS,2008,4,0.185658461
RS,2009,1,1.104849563
RS,2009,2,0.705290419
RS,2009,3,0.164136966
RS,2009,4,-0.084455985
RS,2010,1,-0.200858202
RS,2010,2,0.74483801
RS,2010,3,-0.240029316
RS,2010,4,-0.886196785
RS,2011,1,0.357810854
RS,2011,2,-0.111921417
RS,2011,3,0.145171963
RS,2011,4,1.269583995
RS,2012,1,0.427172601
RS,2012,2,0.837031759
RS,2012,3,0.385289996
RS,2012,4,0.612091503
RS,2013,1,0.451995681
RS,2013,2,1.209101967
RS,2013,3,0.232383102
RS,2013,4,0.016111576
RS,2014,1,1.166782634
RS,2014,2,-0.137636339
RS,2014,3,1.844464999
RS,2014,4,-0.679064714
RS,2015,1,-0.662785544
RS,2015,2,0.686252537
RS,2015,3,-1.896631084
RS,2015,4,0.335980109
RS,2016,1,-1.026228343
RS,2016,2,0.82770844
RS,2016,3,1.335221114
RS,2016,4,0.568509368
RS,2017,1,1.585887031
RS,2017,2,0.990066019
RS,2017,3,0.248038683
RS,2017,4,0.418480433
RS,2018,1,1.752703888
RS,2018,2,-0.341581445
RS,2018,3,0.344013305
RS,2018,4,0.375035105
RS,2019,1,-0.030501968
RS,2019,2,-0.129397228
RS,2019,3,-0.773068471
RS,2019,4,-0.063194611
RS,2020,1,0.122816561
RS,2020,2,0.980439527
RS,2020,3,-0.263479567
RS,2020,4,0.432962209
RS,2021,1,-0.084932312
RS,2021,2,0.492497683
RS,2021,3,0.959505097
RS,2021,4,0.077760949
SE,1981,1,-0.028095994
SE,1981,2,-0.690236522
SE,1981,3,0.102972568
SE,1981,4,0.340134367
SE,1982,1,-0.25053882
SE,1982,2,-1.339805969
SE,1982,3,-1.501451612
SE,1982,4,0.046355462
SE,1983,1,-1.08189527
SE,1983,2,-0.768439296
SE,1983,3,0.790732786
SE,1983,4,1.617458079
SE,1984,1,-0.192123966
SE,1984,2,0.856797109
SE,1984,3,-0.951260921
SE,1984,4,-0.690807839
SE,1985,1,0.047143744
SE,1985,2,-0.344588318
SE,1985,3,-0.034334712
SE,1985,4,-0.652293387
SE,1986,1,0.697647337
SE,1986,2,0.15537734
SE,1986,3,-0.630585882
SE,1986,4,-0.829549169
SE,1987,1,-1.607628954
SE,1987,2,-1.08109184
SE,1987,3,-1.364056917
SE,1987,4,-0.849296278
SE,1988,1,-0.970673857
SE,1988,2,0.919466824
SE,1988,3,0.836531018
SE,1988,4,2.305242765
SE,1989,1,0.831301929
SE,1989,2,0.140540312
SE,1989,3,-0.675684791
SE,1989,4,-0.178297718
SE,1990,1,-0.028095994
SE,1990,2,0.145950009
SE,1990,3,0.286864819
SE,1990,4,-0.676982694
SE,1991,1,-0.461765056
SE,1991,2,0.18906903
SE,1991,3,0.195618017
SE,1991,4,-1.073459576
SE,1992,1,-0.467373351
SE,1992,2,-1.037276787
SE,1992,3,-0.080132944
SE,1992,4,-0.602424889
SE,1993,1,-0.169690787
SE,1993,2,-1.633255835
SE,1993,3,-2.064533844
SE,1993,4,-0.628939774
SE,1994,1,-0.716547095
SE,1994,2,0.866053523
SE,1994,3,-0.863204037
SE,1994,4,-1.872045711
SE,1995,1,-1.350553443
SE,1995,2,0.468384082
SE,1995,3,0.400092876
SE,1995,4,-0.099398585
SE,1996,1,0.920090163
SE,1996,2,-0.108151768
SE,1996,3,1.17181094
SE,1996,4,0.151473382
SE,1997,1,0.405950861
SE,1997,2,-0.911465991
SE,1997,3,-0.505951603
SE,1997,4,-0.606721566
SE,1998,1,-2.142935174
SE,1998,2,-0.232463007
SE,1998,3,1.157817965
SE,1998,4,0.606654888
SE,1999,1,0.101677086
SE,1999,2,0.991215855
SE,1999,3,0.089941163
SE,1999,4,0.695284948
SE,2000,1,1.300070058
SE,2000,2,0.034504874
SE,2000,3,0.497912573
SE,2000,4,0.343146506
SE,2001,1,1.4252119
SE,2001,2,-0.163418825
SE,2001,3,-1.161880339
SE,2001,4,-0.031753352
SE,2002,1,-0.22628441
SE,2002,2,-0.459488081
SE,2002,3,0.223315495
SE,2002,4,-0.271122141
SE,2003,1,0.029713736
SE,2003,2,2.68437661
SE,2003,3,0.579973504
SE,2003,4,0.314855032
SE,2004,1,-0.0864164
SE,2004,2,0.793548532
SE,2004,3,-0.145194556
SE,2004,4,0.059341301
SE,2005,1,0.060370461
SE,2005,2,-0.67806645
SE,2005,3,0.350046999
SE,2005,4,-0.270826043
SE,2006,1,0.167288274
SE,2006,2,-0.252083304
SE,2006,3,-0.231406974
SE,2006,4,-0.428726622
SE,2007,1,1.700549873
SE,2007,2,-0.252864793
SE,2007,3,0.905814049
SE,2007,4,1.148055185
SE,2008,1,0.459412698
SE,2008,2,0.196734246
SE,2008,3,0.593109807
SE,2008,4,0.879259518
SE,2009,1,0.574509763
SE,2009,2,1.65974746
SE,2009,3,1.387281168
SE,2009,4,0.577428299
SE,2010,1,1.059680689
SE,2010,2,-0.149069019
SE,2010,3,0.639843384
SE,2010,4,0.677955613
SE,2011,1,2.989658478
SE,2011,2,1.348154818
SE,2011,3,0.373592989
SE,2011,4,0.923693766
SE,2012,1,2.398591089
SE,2012,2,1.309369736
SE,2012,3,1.389492034
SE,2012,4,2.871766759
SE,2013,1,2.319519993
SE,2013,2,1.166412644
SE,2013,3,0.236110878
SE,2013,4,0.948033649
SE,2014,1,0.686902989
SE,2014,2,-0.298865762
SE,2014,3,0.657603218
SE,2014,4,1.524584668
SE,2015,1,-0.048702082
SE,2015,2,1.207576597
SE,2015,3,-1.464550781
SE,2015,4,-1.31692692
SE,2016,1,-0.968802472
SE,2016,2,0.913215708
SE,2016,3,-0.832071878
SE,2016,4,0.176309655
SE,2017,1,0.415057015
SE,2017,2,-0.439658975
SE,2017,3,0.093550675
SE,2017,4,0.009472803
SE,2018,1,2.521395165
SE,2018,2,0.346879005
SE,2018,3,-0.020813781
SE,2018,4,-0.074958556
SE,2019,1,-0.045526002
SE,2019,2,-0.795585602
SE,2019,3,0.372640161
SE,2019,4,0.13108292
SE,2020,1,0.32500838
SE,2020,2,1.969549768
SE,2020,3,-0.130082664
SE,2020,4,0.287551997
SE,2021,1,1.314179383
SE,2021,2,0.492015831
SE,2021,3,1.161514893
SE,2021,4,1.225122235
ST,1981,1,0
ST,1981,2,0
ST,1981,3,0
ST,1981,4,0
ST,1982,1,0
ST,1982,2,0
ST,1982,3,0
ST,1982,4,0
ST,1983,1,0
ST,1983,2,0
ST,1983,3,0
ST,1983,4,0
ST,1984,1,0
ST,1984,2,0
ST,1984,3,0
ST,1984,4,0
ST,1985,1,0
ST,1985,2,0
ST,1985,3,0
ST,1985,4,0
ST,1986,1,0
ST,1986,2,0
ST,1986,3,0
ST,1986,4,0
ST,1987,1,0
ST,1987,2,0
ST,1987,3,0
ST,1987,4,0
ST,1988,1,0
ST,1988,2,0
ST,1988,3,0
ST,1988,4,0
ST,1989,1,0
ST,1989,2,0
ST,1989,3,0
ST,1989,4,0
ST,1990,1,0
ST,1990,2,0
ST,1990,3,0
ST,1990,4,0
ST,1991,1,0
ST,1991,2,0
ST,1991,3,0
ST,1991,4,0
ST,1992,1,0
ST,1992,2,0
ST,1992,3,0
ST,1992,4,0
ST,1993,1,0
ST,1993,2,0
ST,1993,3,0
ST,1993,4,0
ST,1994,1,0
ST,1994,2,0
ST,1994,3,0
ST,1994,4,0
ST,1995,1,0
ST,1995,2,0
ST,1995,3,0
ST,1995,4,0
ST,1996,1,0
ST,1996,2,0
ST,1996,3,0
ST,1996,4,0
ST,1997,1,0
ST,1997,2,0
ST,1997,3,0
ST,1997,4,0
ST,1998,1,0
ST,1998,2,0
ST,1998,3,0
ST,1998,4,0
ST,1999,1,0
ST,1999,2,0
ST,1999,3,0
ST,1999,4,0
ST,2000,1,0
ST,2000,2,0
ST,2000,3,0
ST,2000,4,0
ST,2001,1,0
ST,2001,2,0
ST,2001,3,0
ST,2001,4,0
ST,2002,1,0
ST,2002,2,0
ST,2002,3,0
ST,2002,4,0
ST,2003,1,0
ST,2003,2,0
ST,2003,3,0
ST,2003,4,0
ST,2004,1,0
ST,2004,2,0
ST,2004,3,0
ST,2004,4,0
ST,2005,1,0
ST,2005,2,0
ST,2005,3,0
ST,2005,4,0
ST,2006,1,0
ST,2006,2,0
ST,2006,3,0
ST,2006,4,0
ST,2007,1,0
ST,2007,2,0
ST,2007,3,0
ST,2007,4,0
ST,2008,1,0
ST,2008,2,0
ST,2008,3,0
ST,2008,4,0
ST,2009,1,0
ST,2009,2,0
ST,2009,3,0
ST,2009,4,0
ST,2010,1,0
ST,2010,2,0
ST,2010,3,0
ST,2010,4,0
ST,2011,1,0
ST,2011,2,0
ST,2011,3,0
ST,2011,4,0
ST,2012,1,0
ST,2012,2,0
ST,2012,3,0
ST,2012,4,0
ST,2013,1,0
ST,2013,2,0
ST,2013,3,0
ST,2013,4,0
ST,2014,1,0
ST,2014,2,0
ST,2014,3,0
ST,2014,4,0
ST,2015,1,0
ST,2015,2,0
ST,2015,3,0
ST,2015,4,0
ST,2016,1,0
ST,2016,2,0
ST,2016,3,0
ST,2016,4,0
ST,2017,1,0
ST,2017,2,0
ST,2017,3,0
ST,2017,4,0
ST,2018,1,0
ST,2018,2,0
ST,2018,3,0
ST,2018,4,0
ST,2019,1,0
ST,2019,2,0
ST,2019,3,0
ST,2019,4,0
ST,2020,1,0
ST,2020,2,0
ST,2020,3,0
ST,2020,4,0
ST,2021,1,0
ST,2021,2,0
ST,2021,3,0
ST,2021,4,0
SV,1981,1,0
SV,1981,2,0
SV,1981,3,0
SV,1981,4,0
SV,1982,1,0
SV,1982,2,0
SV,1982,3,0
SV,1982,4,0
SV,1983,1,0
SV,1983,2,0
SV,1983,3,0
SV,1983,4,0
SV,1984,1,0
SV,1984,2,0
SV,1984,3,0
SV,1984,4,0
SV,1985,1,0
SV,1985,2,0
SV,1985,3,0
SV,1985,4,0
SV,1986,1,0
SV,1986,2,0
SV,1986,3,0
SV,1986,4,0
SV,1987,1,0
SV,1987,2,0
SV,1987,3,0
SV,1987,4,0
SV,1988,1,0
SV,1988,2,0
SV,1988,3,0
SV,1988,4,0
SV,1989,1,0
SV,1989,2,0
SV,1989,3,0
SV,1989,4,0
SV,1990,1,0
SV,1990,2,0
SV,1990,3,0
SV,1990,4,0
SV,1991,1,0
SV,1991,2,0
SV,1991,3,0
SV,1991,4,0
SV,1992,1,0
SV,1992,2,0
SV,1992,3,0
SV,1992,4,0
SV,1993,1,0
SV,1993,2,0
SV,1993,3,0
SV,1993,4,0
SV,1994,1,0
SV,1994,2,0
SV,1994,3,0
SV,1994,4,0
SV,1995,1,0
SV,1995,2,0
SV,1995,3,0
SV,1995,4,0
SV,1996,1,0
SV,1996,2,0
SV,1996,3,0
SV,1996,4,0
SV,1997,1,0
SV,1997,2,0
SV,1997,3,0
SV,1997,4,0
SV,1998,1,0
SV,1998,2,0
SV,1998,3,0
SV,1998,4,0
SV,1999,1,0
SV,1999,2,0
SV,1999,3,0
SV,1999,4,0
SV,2000,1,0
SV,2000,2,0
SV,2000,3,0
SV,2000,4,0
SV,2001,1,0
SV,2001,2,0
SV,2001,3,0
SV,2001,4,0
SV,2002,1,0
SV,2002,2,0
SV,2002,3,0
SV,2002,4,0
SV,2003,1,0
SV,2003,2,0
SV,2003,3,0
SV,2003,4,0
SV,2004,1,0
SV,2004,2,0
SV,2004,3,0
SV,2004,4,0
SV,2005,1,0
SV,2005,2,0
SV,2005,3,0
SV,2005,4,0
SV,2006,1,0
SV,2006,2,0
SV,2006,3,0
SV,2006,4,0
SV,2007,1,0
SV,2007,2,0
SV,2007,3,0
SV,2007,4,0
SV,2008,1,0
SV,2008,2,0
SV,2008,3,0
SV,2008,4,0
SV,2009,1,0
SV,2009,2,0
SV,2009,3,0
SV,2009,4,0
SV,2010,1,0
SV,2010,2,0
SV,2010,3,0
SV,2010,4,0
SV,2011,1,0
SV,2011,2,0
SV,2011,3,0
SV,2011,4,0
SV,2012,1,0
SV,2012,2,0
SV,2012,3,0
SV,2012,4,0
SV,2013,1,0
SV,2013,2,0
SV,2013,3,0
SV,2013,4,0
SV,2014,1,0
SV,2014,2,0
SV,2014,3,0
SV,2014,4,0
SV,2015,1,0
SV,2015,2,0
SV,2015,3,0
SV,2015,4,0
SV,2016,1,0
SV,2016,2,0
SV,2016,3,0
SV,2016,4,0
SV,2017,1,0
SV,2017,2,0
SV,2017,3,0
SV,2017,4,0
SV,2018,1,0
SV,2018,2,0
SV,2018,3,0
SV,2018,4,0
SV,2019,1,0
SV,2019,2,0
SV,2019,3,0
SV,2019,4,0
SV,2020,1,0
SV,2020,2,0
SV,2020,3,0
SV,2020,4,0
SV,2021,1,0
SV,2021,2,0
SV,2021,3,0
SV,2021,4,0
SW,1981,1,-0.286377093
SW,1981,2,-0.303462036
SW,1981,3,-0.269222963
SW,1981,4,-0.286180969
SW,1982,1,-0.29454654
SW,1982,2,-0.310447575
SW,1982,3,-0.350643881
SW,1982,4,-0.366708598
SW,1983,1,-0.394531587
SW,1983,2,-0.42561921
SW,1983,3,-0.446610137
SW,1983,4,-0.36777089
SW,1984,1,-0.370526186
SW,1984,2,-0.346865476
SW,1984,3,-0.305249425
SW,1984,4,-0.311020539
SW,1985,1,-0.31823369
SW,1985,2,-0.252500765
SW,1985,3,-0.238064051
SW,1985,4,-0.247213719
SW,1986,1,-0.194036978
SW,1986,2,-0.208585817
SW,1986,3,-0.226813762
SW,1986,4,-0.277533563
SW,1987,1,-0.295801107
SW,1987,2,-0.28561991
SW,1987,3,-0.248098114
SW,1987,4,-0.195014362
SW,1988,1,-0.156023552
SW,1988,2,-0.146676393
SW,1988,3,-0.156276789
SW,1988,4,-0.155518522
SW,1989,1,-0.169899535
SW,1989,2,-0.145962335
SW,1989,3,-0.182641186
SW,1989,4,-0.14868389
SW,1990,1,-0.150438162
SW,1990,2,-0.137960879
SW,1990,3,-0.105669449
SW,1990,4,-0.09255978
SW,1991,1,-0.060397867
SW,1991,2,-0.06262341
SW,1991,3,-0.009470054
SW,1991,4,-0.015023215
SW,1992,1,-0.019023351
SW,1992,2,-0.039117986
SW,1992,3,0.010135866
SW,1992,4,0.004038971
SW,1993,1,-0.014788991
SW,1993,2,-0.040961487
SW,1993,3,-0.083759556
SW,1993,4,-0.147607092
SW,1994,1,-0.17086671
SW,1994,2,-0.15617719
SW,1994,3,-0.141981988
SW,1994,4,-0.145953112
SW,1995,1,-0.165560344
SW,1995,2,-0.214463725
SW,1995,3,-0.217899884
SW,1995,4,-0.217667418
SW,1996,1,-0.223818301
SW,1996,2,-0.257634994
SW,1996,3,-0.262799097
SW,1996,4,-0.225442678
SW,1997,1,-0.212609526
SW,1997,2,-0.185579602
SW,1997,3,-0.247271645
SW,1997,4,-0.284260697
SW,1998,1,-0.30522965
SW,1998,2,-0.275534446
SW,1998,3,-0.251381724
SW,1998,4,-0.220769869
SW,1999,1,-0.206596624
SW,1999,2,-0.209712188
SW,1999,3,-0.158937289
SW,1999,4,-0.160590131
SW,2000,1,-0.125573071
SW,2000,2,-0.125459322
SW,2000,3,-0.123281681
SW,2000,4,-0.13377725
SW,2001,1,-0.106907129
SW,2001,2,-0.057114698
SW,2001,3,-0.037110241
SW,2001,4,-0.033339999
SW,2002,1,0.002813678
SW,2002,2,0.017260991
SW,2002,3,0.059539545
SW,2002,4,0.130478601
SW,2003,1,0.157315727
SW,2003,2,0.193091803
SW,2003,3,0.235505864
SW,2003,4,0.236289236
SW,2004,1,0.233559985
SW,2004,2,0.198843781
SW,2004,3,0.183464806
SW,2004,4,0.179324239
SW,2005,1,0.18375439
SW,2005,2,0.203965055
SW,2005,3,0.19948859
SW,2005,4,0.233114869
SW,2006,1,0.216015257
SW,2006,2,0.215865689
SW,2006,3,0.157016868
SW,2006,4,0.169432511
SW,2007,1,0.129879203
SW,2007,2,0.148408128
SW,2007,3,0.164416005
SW,2007,4,0.189894529
SW,2008,1,0.208177
SW,2008,2,0.182190858
SW,2008,3,0.198368909
SW,2008,4,0.210068163
SW,2009,1,0.267273207
SW,2009,2,0.314218309
SW,2009,3,0.337069876
SW,2009,4,0.332073895
SW,2010,1,0.336251958
SW,2010,2,0.365510496
SW,2010,3,0.374645771
SW,2010,4,0.371539112
SW,2011,1,0.407345656
SW,2011,2,0.421959116
SW,2011,3,0.454297006
SW,2011,4,0.509439651
SW,2012,1,0.524728999
SW,2012,2,0.538494381
SW,2012,3,0.553323767
SW,2012,4,0.542852143
SW,2013,1,0.630928963
SW,2013,2,0.674758122
SW,2013,3,0.661462495
SW,2013,4,0.661579815
SW,2014,1,0.676986688
SW,2014,2,0.624755462
SW,2014,3,0.640317316
SW,2014,4,0.670379606
SW,2015,1,0.685109733
SW,2015,2,0.714146159
SW,2015,3,0.641104282
SW,2015,4,0.651642524
SW,2016,1,0.562443887
SW,2016,2,0.584608528
SW,2016,3,0.607525135
SW,2016,4,0.595076494
SW,2017,1,0.638024564
SW,2017,2,0.637855184
SW,2017,3,0.642175716
SW,2017,4,0.62574038
SW,2018,1,0.630748476
SW,2018,2,0.599823956
SW,2018,3,0.611639014
SW,2018,4,0.606048083
SW,2019,1,0.566290945
SW,2019,2,0.588488083
SW,2019,3,0.568220204
SW,2019,4,0.551125847
SW,2020,1,0.529163702
SW,2020,2,0.534253166
SW,2020,3,0.585587744
SW,2020,4,0.613033557
SW,2021,1,0.669201253
SW,2021,2,0.677779478
SW,2021,3,0.692308261
SW,2021,4,0.660721492
WT,1981,1,-0.174936066
WT,1981,2,-0.218811572
WT,1981,3,-0.287420454
WT,1981,4,-0.428974716
WT,1982,1,-0.421803882
WT,1982,2,-0.364289957
WT,1982,3,-0.472879407
WT,1982,4,-0.544002183
WT,1983,1,-0.608335226
WT,1983,2,-0.661018411
WT,1983,3,-0.652453606
WT,1983,4,-0.5034968
WT,1984,1,-0.516600116
WT,1984,2,-0.507270965
WT,1984,3,-0.497988467
WT,1984,4,-0.519741146
WT,1985,1,-0.55265806
WT,1985,2,-0.351380952
WT,1985,3,-0.30621333
WT,1985,4,-0.28440094
WT,1986,1,-0.242111556
WT,1986,2,-0.291798895
WT,1986,3,-0.295876364
WT,1986,4,-0.369502879
WT,1987,1,-0.396967906
WT,1987,2,-0.479225443
WT,1987,3,-0.449554042
WT,1987,4,-0.379331497
WT,1988,1,-0.320908798
WT,1988,2,-0.29141985
WT,1988,3,-0.32486245
WT,1988,4,-0.347099888
WT,1989,1,-0.340777458
WT,1989,2,-0.323613507
WT,1989,3,-0.303628393
WT,1989,4,-0.28405109
WT,1990,1,-0.284705568
WT,1990,2,-0.335529213
WT,1990,3,-0.193795799
WT,1990,4,-0.162621598
WT,1991,1,-0.074988598
WT,1991,2,0.019359888
WT,1991,3,0.127746664
WT,1991,4,0.170092716
WT,1992,1,0.216086618
WT,1992,2,0.366659418
WT,1992,3,0.416928472
WT,1992,4,0.414162075
WT,1993,1,0.35007352
WT,1993,2,0.355193332
WT,1993,3,0.307269283
WT,1993,4,0.256730302
WT,1994,1,0.176072115
WT,1994,2,0.144638223
WT,1994,3,0.091210509
WT,1994,4,-0.007207316
WT,1995,1,0.078244089
WT,1995,2,0.021538803
WT,1995,3,-0.046982899
WT,1995,4,-0.024107889
WT,1996,1,-0.019944608
WT,1996,2,-0.07893526
WT,1996,3,-0.102336403
WT,1996,4,-0.171302547
WT,1997,1,-0.181874893
WT,1997,2,-0.207106264
WT,1997,3,-0.273619859
WT,1997,4,-0.352045243
WT,1998,1,-0.365255431
WT,1998,2,-0.315580847
WT,1998,3,-0.346771242
WT,1998,4,-0.272293556
WT,1999,1,-0.220780851
WT,1999,2,-0.213650562
WT,1999,3,-0.139869292
