Region,Year,Quarter,AACI
MN,2010,2,0.29592521
MN,2010,3,1.746451862
MN,2010,4,0.49111389
MN,2011,1,-0.557483923
MN,2011,2,-0.547292103
MN,2011,3,-0.460858113
MN,2011,4,-0.363442321
MN,2012,1,-0.188052799
MN,2012,2,-0.49505002
MN,2012,3,-0.085849745
MN,2012,4,-0.389581953
MN,2013,1,0.671739197
MN,2013,2,0.04410416
MN,2013,3,0.505112327
MN,2013,4,0.780006036
MN,2014,1,0.315833996
MN,2014,2,-0.218867711
MN,2014,3,-0.231594847
MN,2014,4,-0.189715227
MN,2015,1,0.621269786
MN,2015,2,1.01396879
MN,2015,3,0.628501901
MN,2015,4,0.002735639
MN,2016,1,1.671688039
MN,2016,2,3.51763909
MN,2016,3,2.041615986
MN,2016,4,0.568506548
MN,2017,1,-0.031403168
MN,2017,2,0.843521057
MN,2017,3,0.828517899
MN,2017,4,0.227588299
MN,2018,1,0.759653922
MN,2018,2,-0.114407611
MN,2018,3,0.229209636
MN,2018,4,0.866712332
MN,2019,1,2.393904345
MN,2019,2,0.734860997
MN,2019,3,0.255479411
MN,2019,4,0.620880312
MN,2020,1,4.497346519
MN,2020,2,1.173426541
MN,2020,3,0.939069813
MN,2020,4,0.837679563
MN,2021,1,0.048488109
MN,2021,2,-0.288555674
MN,2021,3,1.499373802
MN,2021,4,1.241679023
RN,1981,1,-0.162842854
RN,1981,2,-0.373760113
RN,1981,3,0.207666659
RN,1981,4,-0.296739504
RN,1982,1,0.403784867
RN,1982,2,-0.384531961
RN,1982,3,-0.53544083
RN,1982,4,-0.215946508
RN,1983,1,0.150993888
RN,1983,2,0.075025815
RN,1983,3,-0.379793342
RN,1983,4,-0.215618686
RN,1984,1,-0.637222873
RN,1984,2,-0.509596041
RN,1984,3,-0.431626511
RN,1984,4,-0.48240757
RN,1985,1,-0.017215944
RN,1985,2,0.628667767
RN,1985,3,-0.376895081
RN,1985,4,-0.205357224
RN,1986,1,0.10774355
RN,1986,2,0.584137513
RN,1986,3,-0.248928801
RN,1986,4,-0.561053763
RN,1987,1,-0.120624681
RN,1987,2,-0.102093054
RN,1987,3,-0.148475605
RN,1987,4,-0.061459473
RN,1988,1,0.039896417
RN,1988,2,0.146608833
RN,1988,3,-0.416818842
RN,1988,4,0.728678254
RN,1989,1,-0.185329078
RN,1989,2,-0.241220329
RN,1989,3,-0.555176693
RN,1989,4,-0.365762845
RN,1990,1,-0.024095259
RN,1990,2,0.144777667
RN,1990,3,0.061397437
RN,1990,4,0.558024555
RN,1991,1,0.686361058
RN,1991,2,-0.379596127
RN,1991,3,0.200985886
RN,1991,4,-0.431093734
RN,1992,1,-0.093424259
RN,1992,2,-0.112579038
RN,1992,3,-0.324637825
RN,1992,4,-0.361605061
RN,1993,1,-0.150286665
RN,1993,2,-0.349616685
RN,1993,3,-0.002727217
RN,1993,4,-0.492529536
RN,1994,1,0.152758808
RN,1994,2,-0.390305192
RN,1994,3,-0.463796346
RN,1994,4,-0.385068225
RN,1995,1,-0.46938535
RN,1995,2,-0.215755584
RN,1995,3,0.987424933
RN,1995,4,0.546686672
RN,1996,1,-0.179068003
RN,1996,2,-0.285241993
RN,1996,3,1.357952683
RN,1996,4,0.027841686
RN,1997,1,-0.344855496
RN,1997,2,-0.503064976
RN,1997,3,-0.458549102
RN,1997,4,-0.330061182
RN,1998,1,0.225132133
RN,1998,2,0.662541388
RN,1998,3,0.821542976
RN,1998,4,0.389577577
RN,1999,1,-0.366803909
RN,1999,2,0.205144505
RN,1999,3,-0.445727844
RN,1999,4,-0.275626506
RN,2000,1,-0.529295477
RN,2000,2,-0.423947334
RN,2000,3,-0.458631068
RN,2000,4,-0.366336439
RN,2001,1,-0.255030172
RN,2001,2,-0.263738688
RN,2001,3,-0.249186892
RN,2001,4,-0.57904026
RN,2002,1,-0.32889841
RN,2002,2,0.351192178
RN,2002,3,-0.031529502
RN,2002,4,1.181303156
RN,2003,1,0.025684311
RN,2003,2,0.199672106
RN,2003,3,0.613181173
RN,2003,4,0.520274975
RN,2004,1,0.623345385
RN,2004,2,-0.000267723
RN,2004,3,-0.268706599
RN,2004,4,0.105909205
RN,2005,1,0.263788031
RN,2005,2,1.25886944
RN,2005,3,0.361254957
RN,2005,4,0.295018262
RN,2006,1,1.219276197
RN,2006,2,-0.276527452
RN,2006,3,-0.400396865
RN,2006,4,0.478269209
RN,2007,1,0.290442875
RN,2007,2,1.079713879
RN,2007,3,-0.316973297
RN,2007,4,-0.022239992
RN,2008,1,0.152489029
RN,2008,2,-0.305293351
RN,2008,3,-0.251690982
RN,2008,4,0.192029904
RN,2009,1,-0.335295161
RN,2009,2,-0.138463192
RN,2009,3,1.610093674
RN,2009,4,0.855983946
RN,2010,1,-0.124647543
RN,2010,2,-0.103934369
RN,2010,3,0.548179215
RN,2010,4,-0.311126278
RN,2011,1,-0.267199582
RN,2011,2,-0.548040621
RN,2011,3,-0.4296481
RN,2011,4,-0.515496835
RN,2012,1,-0.401335952
RN,2012,2,-0.446022794
RN,2012,3,-0.27271437
RN,2012,4,0.268374125
RN,2013,1,0.942417564
RN,2013,2,0.482260615
RN,2013,3,-0.152043571
RN,2013,4,1.386588354
RN,2014,1,0.977161913
RN,2014,2,0.582200014
RN,2014,3,-0.454915735
RN,2014,4,0.479398927
RN,2015,1,1.07451096
RN,2015,2,1.619172759
RN,2015,3,0.31617952
RN,2015,4,0.087447406
RN,2016,1,0.380937582
RN,2016,2,2.993985525
RN,2016,3,1.505085866
RN,2016,4,-0.320500868
RN,2017,1,0.383668668
RN,2017,2,1.679587742
RN,2017,3,1.203162036
RN,2017,4,0.748595113
RN,2018,1,1.575529399
RN,2018,2,0.259001137
RN,2018,3,0.138983203
RN,2018,4,0.258341567
RN,2019,1,4.297060792
RN,2019,2,2.608024063
RN,2019,3,0.43307198
RN,2019,4,0.78443556
RN,2020,1,3.783943861
RN,2020,2,1.141121298
RN,2020,3,0.428285002
RN,2020,4,1.744129825
RN,2021,1,0.465830999
RN,2021,2,-0.42781844
RN,2021,3,1.295108565
RN,2021,4,0.232233593
RS,1981,1,-0.076624071
RS,1981,2,-0.276890049
RS,1981,3,-0.46442022
RS,1981,4,0.614951755
RS,1982,1,0.205827785
RS,1982,2,-0.353741616
RS,1982,3,-0.064651512
RS,1982,4,-0.111389112
RS,1983,1,-0.022478947
RS,1983,2,-0.509960092
RS,1983,3,0.057288782
RS,1983,4,-0.217913173
RS,1984,1,-0.324638089
RS,1984,2,-0.305316386
RS,1984,3,-0.644935934
RS,1984,4,-0.229128921
RS,1985,1,0.121186853
RS,1985,2,-0.038552829
RS,1985,3,0.082548417
RS,1985,4,-0.327397781
RS,1986,1,-0.582875596
RS,1986,2,0.456567568
RS,1986,3,-0.581116534
RS,1986,4,-0.542281039
RS,1987,1,-0.253911257
RS,1987,2,0.100744379
RS,1987,3,0.010546529
RS,1987,4,0.084528224
RS,1988,1,-0.379050315
RS,1988,2,-0.180120438
RS,1988,3,0.251808744
RS,1988,4,0.562999198
RS,1989,1,-0.585457556
RS,1989,2,-0.211044064
RS,1989,3,-0.52359502
RS,1989,4,-0.438638237
RS,1990,1,-0.212540455
RS,1990,2,0.785929659
RS,1990,3,-0.644935934
RS,1990,4,-0.125911617
RS,1991,1,0.203511356
RS,1991,2,-0.095211315
RS,1991,3,0.713510523
RS,1991,4,-0.43610282
RS,1992,1,-0.324876218
RS,1992,2,-0.152353332
RS,1992,3,-0.380924013
RS,1992,4,-0.755388154
RS,1993,1,-0.125164358
RS,1993,2,-0.467190432
RS,1993,3,-0.276228437
RS,1993,4,-0.418480313
RS,1994,1,-0.241473913
RS,1994,2,0.200379129
RS,1994,3,0.329577831
RS,1994,4,-0.05717979
RS,1995,1,0.197871469
RS,1995,2,-0.462795759
RS,1995,3,1.092755383
RS,1995,4,0.374068012
RS,1996,1,0.159351764
RS,1996,2,-0.25709931
RS,1996,3,0.03707057
RS,1996,4,0.153094315
RS,1997,1,0.250452817
RS,1997,2,-0.162256964
RS,1997,3,-0.412369354
RS,1997,4,0.063169133
RS,1998,1,0.16880277
RS,1998,2,0.522953764
RS,1998,3,0.028236924
RS,1998,4,0.118025114
RS,1999,1,-0.344516068
RS,1999,2,0.426871936
RS,1999,3,-0.104102252
RS,1999,4,0.083348618
RS,2000,1,-0.378386363
RS,2000,2,-0.085832962
RS,2000,3,-0.438238587
RS,2000,4,0.110847067
RS,2001,1,0.437557916
RS,2001,2,-0.261122195
RS,2001,3,0.694373584
RS,2001,4,-0.514177717
RS,2002,1,-0.736265845
RS,2002,2,0.798501413
RS,2002,3,0.508364286
RS,2002,4,-0.122937804
RS,2003,1,0.237800184
RS,2003,2,-0.49867808
RS,2003,3,0.431763831
RS,2003,4,0.021698145
RS,2004,1,1.091505394
RS,2004,2,-0.025979787
RS,2004,3,-0.534310615
RS,2004,4,0.599377432
RS,2005,1,0.050666096
RS,2005,2,1.994332589
RS,2005,3,0.439007499
RS,2005,4,-0.457232042
RS,2006,1,0.590462074
RS,2006,2,-0.358291719
RS,2006,3,0.242878455
RS,2006,4,0.756636586
RS,2007,1,0.207774429
RS,2007,2,-0.056542483
RS,2007,3,0.222069393
RS,2007,4,-0.151067706
RS,2008,1,-0.030927064
RS,2008,2,0.050108722
RS,2008,3,-0.483415232
RS,2008,4,0.345530806
RS,2009,1,0.39915949
RS,2009,2,-0.507134005
RS,2009,3,0.634533417
RS,2009,4,1.283007192
RS,2010,1,0.314198117
RS,2010,2,-0.158588613
RS,2010,3,-0.223090525
RS,2010,4,-0.211733314
RS,2011,1,0.518708525
RS,2011,2,-0.466880239
RS,2011,3,0.426660163
RS,2011,4,-0.388894086
RS,2012,1,-0.630095103
RS,2012,2,-0.177355937
RS,2012,3,-0.327794076
RS,2012,4,0.982408737
RS,2013,1,0.670630389
RS,2013,2,1.1069128
RS,2013,3,0.145517973
RS,2013,4,1.708303751
RS,2014,1,0.777859403
RS,2014,2,0.633877147
RS,2014,3,0.196884568
RS,2014,4,1.285022739
RS,2015,1,0.179813922
RS,2015,2,-0.499840234
RS,2015,3,0.382170616
RS,2015,4,2.104407946
RS,2016,1,-0.059742872
RS,2016,2,-0.110794185
RS,2016,3,0.288832392
RS,2016,4,0.013398458
RS,2017,1,0.120787765
RS,2017,2,-0.227838372
RS,2017,3,1.041640692
RS,2017,4,0.117533128
RS,2018,1,0.884163426
RS,2018,2,1.01956197
RS,2018,3,0.431171792
RS,2018,4,-0.518246502
RS,2019,1,2.673488896
RS,2019,2,1.753243623
RS,2019,3,0.493134108
RS,2019,4,3.337827151
RS,2020,1,2.434483305
RS,2020,2,-0.080117124
RS,2020,3,1.162142134
RS,2020,4,2.000196955
RS,2021,1,-0.199436405
RS,2021,2,-0.230562105
RS,2021,3,0.098261986
RS,2021,4,-0.249928402
SE,1981,1,0.260889762
SE,1981,2,-0.391230406
SE,1981,3,-0.429695196
SE,1981,4,0.492031885
SE,1982,1,0.837405996
SE,1982,2,-0.512399776
SE,1982,3,-0.013989844
SE,1982,4,0.232385366
SE,1983,1,0.829695344
SE,1983,2,-0.512399776
SE,1983,3,-0.603893757
SE,1983,4,-0.543356865
SE,1984,1,-0.631574082
SE,1984,2,-0.443718749
SE,1984,3,-0.661498363
SE,1984,4,0.089811045
SE,1985,1,-0.525385144
SE,1985,2,0.2373725
SE,1985,3,0.533551381
SE,1985,4,-0.574490464
SE,1986,1,-0.719294562
SE,1986,2,0.825799867
SE,1986,3,-0.507494314
SE,1986,4,-0.26220015
SE,1987,1,-0.65836492
SE,1987,2,0.528437408
SE,1987,3,-0.430428988
SE,1987,4,1.651385502
SE,1988,1,-0.645900714
SE,1988,2,-0.09864454
SE,1988,3,-0.042336198
SE,1988,4,0.595279472
SE,1989,1,-0.435304646
SE,1989,2,-0.054528766
SE,1989,3,-0.661498363
SE,1989,4,-0.66742547
SE,1990,1,-0.46310723
SE,1990,2,0.730043219
SE,1990,3,-0.443666882
SE,1990,4,-0.154979255
SE,1991,1,0.089137985
SE,1991,2,0.070576076
SE,1991,3,1.663442915
SE,1991,4,-0.025774705
SE,1992,1,-0.719294562
SE,1992,2,-0.165696201
SE,1992,3,-0.529284148
SE,1992,4,-0.66742547
SE,1993,1,-0.222098386
SE,1993,2,-0.443427246
SE,1993,3,0.435130961
SE,1993,4,-0.276362536
SE,1994,1,-0.474169854
SE,1994,2,0.138524243
SE,1994,3,0.918689424
SE,1994,4,-0.063776319
SE,1995,1,0.092841911
SE,1995,2,-0.512399776
SE,1995,3,0.337496166
SE,1995,4,-0.340947607
SE,1996,1,-0.520038602
SE,1996,2,-0.357429673
SE,1996,3,-0.348260533
SE,1996,4,-0.574490464
SE,1997,1,0.279874635
SE,1997,2,-0.088306452
SE,1997,3,-0.657286662
SE,1997,4,0.201739638
SE,1998,1,-0.58460876
SE,1998,2,-0.162468996
SE,1998,3,-0.077556247
SE,1998,4,-0.115976503
SE,1999,1,0.33376036
SE,1999,2,-0.259764799
SE,1999,3,0.05326995
SE,1999,4,0.831791475
SE,2000,1,0.707972646
SE,2000,2,0.117136897
SE,2000,3,-0.215690963
SE,2000,4,-0.182815558
SE,2001,1,0.928698673
SE,2001,2,-0.4330212
SE,2001,3,0.452635848
SE,2001,4,-0.17913931
SE,2002,1,-0.593120673
SE,2002,2,-0.157300309
SE,2002,3,0.201075961
SE,2002,4,-0.322493643
SE,2003,1,0.167314683
SE,2003,2,-0.512399776
SE,2003,3,-0.517888524
SE,2003,4,-0.408882938
SE,2004,1,0.135376744
SE,2004,2,-0.299019907
SE,2004,3,-0.18507348
SE,2004,4,0.266378848
SE,2005,1,-0.651800514
SE,2005,2,2.572787487
SE,2005,3,2.145958798
SE,2005,4,-0.574490464
SE,2006,1,0.859387953
SE,2006,2,-0.512399776
SE,2006,3,-0.150152248
SE,2006,4,0.354123207
SE,2007,1,0.95377145
SE,2007,2,0.106704661
SE,2007,3,0.082032553
SE,2007,4,0.046324496
SE,2008,1,-0.355192666
SE,2008,2,1.313742184
SE,2008,3,-0.46346853
SE,2008,4,-0.366683711
SE,2009,1,1.365175168
SE,2009,2,-0.280849671
SE,2009,3,0.735781441
SE,2009,4,2.042455735
SE,2010,1,0.357952005
SE,2010,2,-0.443718749
SE,2010,3,-0.661498363
SE,2010,4,-0.501995237
SE,2011,1,0.006046929
SE,2011,2,-0.443427246
SE,2011,3,1.345418833
SE,2011,4,-0.125987131
SE,2012,1,-0.37474863
SE,2012,2,-0.455384158
SE,2012,3,-0.585125466
SE,2012,4,0.220448126
SE,2013,1,0.546217967
SE,2013,2,1.995417898
SE,2013,3,0.788216022
SE,2013,4,1.271656225
SE,2014,1,2.172086316
SE,2014,2,0.664780349
SE,2014,3,-0.486445236
SE,2014,4,0.838856496
SE,2015,1,-0.082020027
SE,2015,2,-0.512399776
SE,2015,3,-0.661498363
SE,2015,4,1.071867211
SE,2016,1,0.768113814
SE,2016,2,-0.100039788
SE,2016,3,0.428499103
SE,2016,4,-0.41044783
SE,2017,1,0.252033384
SE,2017,2,0.012947373
SE,2017,3,0.564784644
SE,2017,4,0.288743877
SE,2018,1,0.489057786
SE,2018,2,1.215562296
SE,2018,3,0.361155394
SE,2018,4,-0.104378042
SE,2019,1,1.118315587
SE,2019,2,1.52699291
SE,2019,3,0.577676293
SE,2019,4,1.656538962
SE,2020,1,2.547598218
SE,2020,2,-0.466642131
SE,2020,3,-0.547426842
SE,2020,4,1.539126574
SE,2021,1,-0.152620746
SE,2021,2,-0.242365806
SE,2021,3,-0.486611136
SE,2021,4,0.018973483
ST,1981,1,0.68755553
ST,1981,2,0.245003623
ST,1981,3,-0.442457383
ST,1981,4,-0.406824451
ST,1982,1,1.179408276
ST,1982,2,-0.242387731
ST,1982,3,0.202470341
ST,1982,4,-0.2304695
ST,1983,1,-0.182954997
ST,1983,2,-0.578117027
ST,1983,3,0.458250992
ST,1983,4,-0.455245901
ST,1984,1,-0.468240189
ST,1984,2,-0.713069794
ST,1984,3,-0.492650746
ST,1984,4,-0.543442875
ST,1985,1,-0.74476562
ST,1985,2,1.148404374
ST,1985,3,0.347335774
ST,1985,4,-0.481158225
ST,1986,1,-0.633350466
ST,1986,2,-0.297144349
ST,1986,3,-0.636100984
ST,1986,4,-0.140871951
ST,1987,1,-0.674616142
ST,1987,2,0.03881079
ST,1987,3,-0.139711853
ST,1987,4,2.28863411
ST,1988,1,0.125798508
ST,1988,2,-0.306066735
ST,1988,3,0.333461049
ST,1988,4,0.328038056
ST,1989,1,-0.342038668
ST,1989,2,0.371548031
ST,1989,3,-0.503528311
ST,1989,4,-0.47682079
ST,1990,1,-0.630782353
ST,1990,2,0.335965426
ST,1990,3,-0.488875434
ST,1990,4,-0.320759911
ST,1991,1,0.056244316
ST,1991,2,-0.515142622
ST,1991,3,0.228407273
ST,1991,4,-0.094891635
ST,1992,1,-0.827405908
ST,1992,2,-0.012113501
ST,1992,3,-0.491199823
ST,1992,4,-0.387575
ST,1993,1,-0.533687151
ST,1993,2,0.112474202
ST,1993,3,0.558489309
ST,1993,4,-0.173190815
ST,1994,1,0.162612036
ST,1994,2,0.863173656
ST,1994,3,0.382591914
ST,1994,4,-0.068814243
ST,1995,1,1.370549257
ST,1995,2,-0.469679437
ST,1995,3,-0.47367444
ST,1995,4,-0.691045163
ST,1996,1,-0.764413271
ST,1996,2,-0.63743864
ST,1996,3,-0.352809424
ST,1996,4,-0.45435378
ST,1997,1,0.388313839
ST,1997,2,-0.142718822
ST,1997,3,-0.214831705
ST,1997,4,0.063382453
ST,1998,1,-0.214408837
ST,1998,2,0.348411429
ST,1998,3,-0.402142998
ST,1998,4,-0.025031985
ST,1999,1,0.913769472
ST,1999,2,-0.303081816
ST,1999,3,-0.274894326
ST,1999,4,1.082463936
ST,2000,1,0.363555465
ST,2000,2,0.796437583
ST,2000,3,0.177980116
ST,2000,4,-0.541667563
ST,2001,1,0.150671071
ST,2001,2,-0.234683317
ST,2001,3,0.021389487
ST,2001,4,0.18146084
ST,2002,1,-0.722287784
ST,2002,2,0.041089314
ST,2002,3,0.767702915
ST,2002,4,0.31185086
ST,2003,1,0.213688332
ST,2003,2,0.303155604
ST,2003,3,0.200676424
ST,2003,4,-0.128420139
ST,2004,1,-0.515095198
ST,2004,2,-0.547354063
ST,2004,3,-0.157175328
ST,2004,4,-0.611640636
ST,2005,1,-0.326778772
ST,2005,2,0.425338934
ST,2005,3,1.688157692
ST,2005,4,1.242265668
ST,2006,1,-0.319617783
ST,2006,2,-0.515142622
ST,2006,3,-0.398354463
ST,2006,4,0.573784945
ST,2007,1,0.599046717
ST,2007,2,0.444486032
ST,2007,3,0.082282752
ST,2007,4,-0.278646458
ST,2008,1,-0.033347051
ST,2008,2,0.507143548
ST,2008,3,-0.106996815
ST,2008,4,-0.123907888
ST,2009,1,0.20100199
ST,2009,2,-0.255905418
ST,2009,3,0.599099843
ST,2009,4,0.443773538
ST,2010,1,1.32803847
ST,2010,2,0.125744698
ST,2010,3,-0.423272453
ST,2010,4,0.119124503
ST,2011,1,-0.254599629
ST,2011,2,-0.512165637
ST,2011,3,1.516884349
ST,2011,4,-0.008200889
ST,2012,1,1.563728965
ST,2012,2,0.023592455
ST,2012,3,-0.469320144
ST,2012,4,-0.019276649
ST,2013,1,0.18613051
ST,2013,2,2.219256352
ST,2013,3,1.238786223
ST,2013,4,0.882743315
ST,2014,1,0.158002704
ST,2014,2,0.352906484
ST,2014,3,0.395678179
ST,2014,4,0.207620979
ST,2015,1,0.127555285
ST,2015,2,-0.713069794
ST,2015,3,-0.147118405
ST,2015,4,1.831539129
ST,2016,1,1.279737654
ST,2016,2,0.686919539
ST,2016,3,0.284997574
ST,2016,4,-0.025021426
ST,2017,1,-0.423389089
ST,2017,2,0.292247537
ST,2017,3,-0.568076087
ST,2017,4,1.803302627
ST,2018,1,2.080728542
ST,2018,2,-0.439008653
ST,2018,3,-0.338943324
ST,2018,4,0.469904444
ST,2019,1,0.462307097
ST,2019,2,1.210935356
ST,2019,3,0.068757113
ST,2019,4,1.090367444
ST,2020,1,0.538292413
ST,2020,2,-0.713069794
ST,2020,3,-0.007422531
ST,2020,4,1.265068306
ST,2021,1,-0.222524996
ST,2021,2,-0.111595485
ST,2021,3,0.276232483
ST,2021,4,0.499073581
SV,1981,1,0.711989808
SV,1981,2,-0.219037935
SV,1981,3,-0.549616119
SV,1981,4,0.082658354
SV,1982,1,0.766025865
SV,1982,2,-0.144744838
SV,1982,3,0.047707573
SV,1982,4,0.480035346
SV,1983,1,0.746572703
SV,1983,2,0.285740235
SV,1983,3,-0.341394548
SV,1983,4,-0.78529261
SV,1984,1,-0.299055842
SV,1984,2,-0.649635079
SV,1984,3,-0.641910577
SV,1984,4,-0.535714319
SV,1985,1,-0.33158847
SV,1985,2,0.041932855
SV,1985,3,-0.236984506
SV,1985,4,-0.57383221
SV,1986,1,-0.645700302
SV,1986,2,0.426884048
SV,1986,3,-0.417099631
SV,1986,4,-0.39676
SV,1987,1,-0.639023531
SV,1987,2,0.167058901
SV,1987,3,-0.274682261
SV,1987,4,1.789435954
SV,1988,1,-0.563710083
SV,1988,2,0.191256283
SV,1988,3,0.434054394
SV,1988,4,0.621569947
SV,1989,1,-0.510214499
SV,1989,2,-0.578350452
SV,1989,3,-0.382653323
SV,1989,4,-0.592726406
SV,1990,1,-0.351501244
SV,1990,2,-0.247379647
SV,1990,3,-0.054019534
SV,1990,4,-0.440062962
SV,1991,1,0.690709091
SV,1991,2,-0.117634215
SV,1991,3,0.803837438
SV,1991,4,-0.274995938
SV,1992,1,-0.752082628
SV,1992,2,-0.513651058
SV,1992,3,0.063733696
SV,1992,4,-0.71375406
SV,1993,1,-0.14731574
SV,1993,2,-0.398430619
SV,1993,3,-0.363882519
SV,1993,4,-0.204451486
SV,1994,1,-0.411312508
SV,1994,2,0.602004631
SV,1994,3,0.375505697
SV,1994,4,-0.202747594
SV,1995,1,-0.162010764
SV,1995,2,-0.208282458
SV,1995,3,1.56663298
SV,1995,4,-0.669337253
SV,1996,1,-0.737639069
SV,1996,2,-0.25847615
SV,1996,3,-0.458555121
SV,1996,4,0.091161734
SV,1997,1,0.163338209
SV,1997,2,-0.036538095
SV,1997,3,-0.506940831
SV,1997,4,-0.066661481
SV,1998,1,0.420191173
SV,1998,2,0.80377574
SV,1998,3,-0.526902184
SV,1998,4,0.470851373
SV,1999,1,0.335423901
SV,1999,2,0.27527768
SV,1999,3,-0.005813108
SV,1999,4,0.387451698
SV,2000,1,0.340740894
SV,2000,2,-0.033346348
SV,2000,3,-0.350955044
SV,2000,4,-0.506399718
SV,2001,1,0.728651827
SV,2001,2,-0.572968121
SV,2001,3,0.266778635
SV,2001,4,-0.283008355
SV,2002,1,-0.480056075
SV,2002,2,-0.275572819
SV,2002,3,0.045940159
SV,2002,4,-0.067236223
SV,2003,1,-0.013522535
SV,2003,2,-0.591039712
SV,2003,3,-0.174294646
SV,2003,4,-0.138110443
SV,2004,1,-0.159042493
SV,2004,2,0.040644709
SV,2004,3,0.118802007
SV,2004,4,0.618103521
SV,2005,1,-0.576578877
SV,2005,2,0.999734043
SV,2005,3,0.844159912
SV,2005,4,0.01405523
SV,2006,1,0.394667034
SV,2006,2,-0.380814955
SV,2006,3,-0.571429458
SV,2006,4,1.314981524
SV,2007,1,-0.038872401
SV,2007,2,0.789073758
SV,2007,3,0.844926667
SV,2007,4,-0.030641888
SV,2008,1,-0.37535576
SV,2008,2,0.449240939
SV,2008,3,-0.220038017
SV,2008,4,-0.183076758
SV,2009,1,0.942922991
SV,2009,2,-0.275518977
SV,2009,3,0.955212252
SV,2009,4,1.257575134
SV,2010,1,0.821706975
SV,2010,2,0.44860932
SV,2010,3,-0.450975872
SV,2010,4,-0.533307008
SV,2011,1,0.992665081
SV,2011,2,-0.385053002
SV,2011,3,1.688799734
SV,2011,4,0.104992774
SV,2012,1,-0.483309195
SV,2012,2,-0.573573197
SV,2012,3,-0.562234145
SV,2012,4,-0.10953236
SV,2013,1,0.825331284
SV,2013,2,0.601830422
SV,2013,3,0.540387397
SV,2013,4,0.456495723
SV,2014,1,1.000788107
SV,2014,2,1.833198114
SV,2014,3,0.757654921
SV,2014,4,-0.250715788
SV,2015,1,-0.190542588
SV,2015,2,-0.594176936
SV,2015,3,-0.586303326
SV,2015,4,2.099191999
SV,2016,1,1.348538014
SV,2016,2,1.045187462
SV,2016,3,0.513543088
SV,2016,4,-0.303115776
SV,2017,1,1.551532977
SV,2017,2,0.12929076
SV,2017,3,0.097827877
SV,2017,4,0.676247862
SV,2018,1,1.578814295
SV,2018,2,1.426364499
SV,2018,3,0.443159971
SV,2018,4,0.281721253
SV,2019,1,1.71709829
SV,2019,2,1.820743698
SV,2019,3,0.525020102
SV,2019,4,1.008648522
SV,2020,1,1.460768478
SV,2020,2,0.05143086
SV,2020,3,-0.214958892
SV,2020,4,1.222379312
SV,2021,1,-0.111997835
SV,2021,2,-0.306748439
SV,2021,3,0.250750795
SV,2021,4,0.164260143
SW,1981,1,-0.353882796
SW,1981,2,-0.148901917
SW,1981,3,-0.63708429
SW,1981,4,0.858768374
SW,1982,1,0.081647544
SW,1982,2,-0.673917535
SW,1982,3,0.19677627
SW,1982,4,0.474217867
SW,1983,1,-0.07243117
SW,1983,2,-0.120656894
SW,1983,3,0.812191092
SW,1983,4,-0.185656049
SW,1984,1,-0.448684123
SW,1984,2,-0.428390726
SW,1984,3,-0.371486404
SW,1984,4,-0.425718602
SW,1985,1,0.872963024
SW,1985,2,-0.284859354
SW,1985,3,1.510658074
SW,1985,4,0.47797197
SW,1986,1,-0.176931997
SW,1986,2,-0.249252146
SW,1986,3,-0.725804455
SW,1986,4,-0.60003453
SW,1987,1,-0.56819814
SW,1987,2,0.051305216
SW,1987,3,-0.13065197
SW,1987,4,0.122932157
SW,1988,1,0.028551748
SW,1988,2,0.360462523
SW,1988,3,1.025020737
SW,1988,4,-0.435410047
SW,1989,1,0.517917779
SW,1989,2,-0.086108573
SW,1989,3,-0.66211895
SW,1989,4,-0.355829532
SW,1990,1,-0.221149755
SW,1990,2,-0.256335173
SW,1990,3,-0.646222822
SW,1990,4,-0.245570532
SW,1991,1,0.647095115
SW,1991,2,-0.133465314
SW,1991,3,-0.048193349
SW,1991,4,-0.034123554
SW,1992,1,-0.360355277
SW,1992,2,-0.382844947
SW,1992,3,-0.313602099
SW,1992,4,-0.275512623
SW,1993,1,-0.258432178
SW,1993,2,-0.598035445
SW,1993,3,-0.485240944
SW,1993,4,-0.40478769
SW,1994,1,0.004602728
SW,1994,2,0.180241238
SW,1994,3,1.041133786
SW,1994,4,0.190952689
SW,1995,1,0.039894556
SW,1995,2,-0.673917535
SW,1995,3,-0.522701558
SW,1995,4,-0.310047657
SW,1996,1,-0.598277746
SW,1996,2,1.123523797
SW,1996,3,-0.575058645
SW,1996,4,0.086567636
SW,1997,1,1.60517249
SW,1997,2,-0.296476499
SW,1997,3,-0.269811827
SW,1997,4,-0.3348878
SW,1998,1,0.493149462
SW,1998,2,1.440954974
SW,1998,3,0.064476515
SW,1998,4,-0.428775881
SW,1999,1,-0.6752148
SW,1999,2,0.1404901
SW,1999,3,0.151897331
SW,1999,4,-0.595992973
SW,2000,1,-0.529369614
SW,2000,2,-0.023602943
SW,2000,3,0.038636365
SW,2000,4,0.030821548
SW,2001,1,-0.406620674
SW,2001,2,-0.357725303
SW,2001,3,0.349393319
SW,2001,4,-0.583994998
SW,2002,1,-0.730333794
SW,2002,2,1.058994791
SW,2002,3,0.169893749
SW,2002,4,-0.282382223
SW,2003,1,0.561488916
SW,2003,2,0.80901019
SW,2003,3,-0.109182101
SW,2003,4,1.508267258
SW,2004,1,0.276797137
SW,2004,2,0.114585648
SW,2004,3,-0.132032906
SW,2004,4,-0.063687803
