Region,Year,Quarter,AACI
MB,2009,3,0.027003815
MB,2009,4,1.30188416
MB,2010,1,0.528767956
MB,2010,2,0.185421121
MB,2010,3,-0.357933711
MB,2010,4,0.829620155
MB,2011,1,1.852976979
MB,2011,2,-0.155517298
MB,2011,3,0.55121252
MB,2011,4,-0.015499358
MB,2012,1,0.312047804
MB,2012,2,0.181744683
MB,2012,3,-0.430120474
MB,2012,4,0.045412363
MB,2013,1,0.237842921
MB,2013,2,0.163647706
MB,2013,3,0.906053225
MB,2013,4,0.454324856
MB,2014,1,1.510924424
MB,2014,2,0.539683733
MB,2014,3,-0.330969708
MB,2014,4,-0.054672209
MB,2015,1,-0.137394469
MB,2015,2,-0.386833127
MB,2015,3,-0.152913862
MB,2015,4,0.616585597
MB,2016,1,0.385608399
MB,2016,2,0.681226828
MB,2016,3,0.297372498
MB,2016,4,0.638823155
MB,2017,1,0.452304633
MB,2017,2,0.226515744
MB,2017,3,-0.275631962
MB,2017,4,0.329793256
MB,2018,1,0.720713199
MB,2018,2,0.500907377
MB,2018,3,-0.249508417
MB,2018,4,-0.158464484
MB,2019,1,1.600852103
MB,2019,2,0.24932732
MB,2019,3,-0.103249012
MB,2019,4,0.09250394
MB,2020,1,1.389729145
MB,2020,2,0.368694225
MB,2020,3,-0.29855579
MB,2020,4,0.399472863
MB,2021,1,-0.038114658
MB,2021,2,-0.232162941
MB,2021,3,-0.255070195
MB,2021,4,0.366166203
MN,1981,1,-0.509717564
MN,1981,2,-0.062609902
MN,1981,3,-0.075303495
MN,1981,4,0.012897587
MN,1982,1,-0.168883778
MN,1982,2,-0.712572937
MN,1982,3,-0.652248677
MN,1982,4,-0.620127432
MN,1983,1,0.017886861
MN,1983,2,0.30989096
MN,1983,3,-0.342387004
MN,1983,4,-0.262986924
MN,1984,1,-0.202986311
MN,1984,2,-0.41519925
MN,1984,3,-0.055288953
MN,1984,4,0.007735303
MN,1985,1,-0.428748974
MN,1985,2,0.065567315
MN,1985,3,-0.456790971
MN,1985,4,-0.212157026
MN,1986,1,-0.495325026
MN,1986,2,-0.430122623
MN,1986,3,0.122811233
MN,1986,4,-0.177602485
MN,1987,1,-0.223238779
MN,1987,2,-0.456889887
MN,1987,3,-0.279827372
MN,1987,4,-0.276746525
MN,1988,1,0.487408558
MN,1988,2,0.664485926
MN,1988,3,0.579151582
MN,1988,4,0.512126295
MN,1989,1,-0.184963829
MN,1989,2,0.351128535
MN,1989,3,-0.399282061
MN,1989,4,0.072955432
MN,1990,1,-0.517208581
MN,1990,2,0.651713681
MN,1990,3,0.388889792
MN,1990,4,-0.321964579
MN,1991,1,0.532129366
MN,1991,2,-0.297379583
MN,1991,3,-0.265853135
MN,1991,4,-0.505855056
MN,1992,1,0.04901493
MN,1992,2,-0.195680779
MN,1992,3,0.103414549
MN,1992,4,0.035985975
MN,1993,1,-0.065065795
MN,1993,2,-0.221043618
MN,1993,3,-0.154738586
MN,1993,4,-0.309761266
MN,1994,1,0.096305711
MN,1994,2,-0.357567299
MN,1994,3,-0.665979288
MN,1994,4,-0.655644216
MN,1995,1,-0.47059237
MN,1995,2,-0.381167651
MN,1995,3,0.148639306
MN,1995,4,-0.011626826
MN,1996,1,-0.019592923
MN,1996,2,-0.262233491
MN,1996,3,0.052742619
MN,1996,4,-0.00667652
MN,1997,1,0.056312345
MN,1997,2,0.387161376
MN,1997,3,-0.312841402
MN,1997,4,-0.381742112
MN,1998,1,-0.036476349
MN,1998,2,0.211528565
MN,1998,3,0.061886276
MN,1998,4,1.044145478
MN,1999,1,-0.25011767
MN,1999,2,-0.212709231
MN,1999,3,-0.132295645
MN,1999,4,0.081584496
MN,2000,1,-0.230538871
MN,2000,2,0.018958967
MN,2000,3,-0.007315761
MN,2000,4,0.198274625
MN,2001,1,0.710963717
MN,2001,2,-0.069935714
MN,2001,3,-0.036758869
MN,2001,4,0.102500657
MN,2002,1,0.367137658
MN,2002,2,0.037285013
MN,2002,3,-0.29926843
MN,2002,4,0.20514742
MN,2003,1,-0.140175062
MN,2003,2,-0.029032598
MN,2003,3,-0.086678998
MN,2003,4,0.036176865
MN,2004,1,-0.240669349
MN,2004,2,-0.044667575
MN,2004,3,-0.242359265
MN,2004,4,-0.215672207
MN,2005,1,-0.0978419
MN,2005,2,0.260389258
MN,2005,3,0.570630305
MN,2005,4,0.204354382
MN,2006,1,0.269917583
MN,2006,2,0.666844312
MN,2006,3,0.088313733
